ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,width,width_log,width_sqr
2139,Daniel_5,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,74,3.37,1.2149127443642704,1.835755975068582
2140,Daniel_5,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,75,3.24,1.1755733298042381,1.8
2141,Daniel_5,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,76,2.45,0.8960880245566357,1.5652475842498528
2142,Daniel_5,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,77,4.06,1.4011829736136412,2.0149441679609885
2143,Daniel_5,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,78,2.51,0.9202827531436925,1.5842979517754858
2144,Daniel_5,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,79,2.78,1.0224509277025455,1.6673332000533065
2145,Daniel_5,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,80,2.95,1.0818051703517284,1.7175564037317668
2146,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,1,3.47,1.244154593958768,1.862793601019716
2147,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,2,2.18,0.7793248768009977,1.47648230602334
2148,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,3,3.65,1.2947271675944,1.91049731745428
2149,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,4,2.59,0.9516578757114463,1.6093476939431082
2150,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,5,4.08,1.4060969884160703,2.0199009876724157
2151,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,6,2.82,1.0367368849500223,1.6792855623746665
2152,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,7,3.24,1.1755733298042381,1.8
2153,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,8,3.53,1.2612978709452054,1.8788294228055935
2154,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,9,5.01,1.6114359150967734,2.238302928559939
2155,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,10,3,1.0986122886681098,1.7320508075688772
2156,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,11,2.82,1.0367368849500223,1.6792855623746665
2157,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,12,2.83,1.0402767116551463,1.6822603841260722
2158,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,13,4.25,1.4469189829363254,2.0615528128088303
2159,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,14,3.56,1.269760544863939,1.8867962264113207
2160,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,15,3,1.0986122886681098,1.7320508075688772
2161,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,16,3.32,1.199964782928397,1.8220867158288598
2162,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,17,3.3,1.1939224684724346,1.816590212458495
2163,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,18,2.88,1.0577902941478545,1.697056274847714
2164,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,19,2.7,0.9932517730102834,1.6431676725154984
2165,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,20,2.4,0.8754687373538999,1.5491933384829668
2166,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,21,3.13,1.1410330045520618,1.7691806012954132
2167,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,22,3.6,1.2809338454620642,1.8973665961010275
2168,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,23,3.18,1.1568811967920856,1.783255450012701
2169,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,24,1.89,0.636576829071551,1.374772708486752
2170,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,25,2.53,0.9282193027394288,1.5905973720586866
2171,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,26,3.1,1.1314021114911006,1.760681686165901
2172,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,27,3,1.0986122886681098,1.7320508075688772
2173,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,28,2.76,1.0152306797290584,1.6613247725836149
2174,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,29,3.51,1.2556160374777743,1.8734993995195195
2175,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,30,3.8,1.33500106673234,1.9493588689617927
2176,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,31,3.13,1.1410330045520618,1.7691806012954132
2177,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,32,3.37,1.2149127443642704,1.835755975068582
2178,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,33,3.23,1.172482137234565,1.797220075561143
2179,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,34,3.28,1.1878434223960523,1.8110770276274832
2180,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,35,1.72,0.5423242908253617,1.3114877048604001
2181,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,36,3.08,1.1249295969854831,1.7549928774784245
2182,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,37,2.6,0.9555114450274363,1.61245154965971
2183,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,38,3.19,1.1600209167967532,1.786057109949175
2184,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,39,3.26,1.1817271953786161,1.8055470085267789
2185,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,40,3.72,1.3137236682850553,1.9287301521985911
2186,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,41,3.28,1.1878434223960523,1.8110770276274832
2187,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,42,2.72,1.000631880307906,1.6492422502470643
2188,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,43,2.51,0.9202827531436925,1.5842979517754858
2189,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,44,3.63,1.2892326482767593,1.905255888325765
2190,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,45,3.34,1.205970806988609,1.8275666882497066
2191,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,46,2.96,1.085189268335969,1.7204650534085253
2192,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,47,4.45,1.4929040961781488,2.1095023109728985
2193,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,48,3.23,1.172482137234565,1.797220075561143
2194,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,49,3.15,1.1474024528375417,1.7748239349298849
2195,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,50,2.72,1.000631880307906,1.6492422502470643
2196,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,51,3.55,1.2669476034873244,1.8841443681416772
2197,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,52,2.23,0.8020015854720274,1.493318452306808
2198,Daniel_6,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,53,2.26,0.8153648132841944,1.5033296378372907
2199,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,3.41,1.2267122912954254,1.8466185312619388
2200,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,2.51,0.9202827531436925,1.5842979517754858
2201,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,3.95,1.3737155789130306,1.9874606914351791
2202,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,4.32,1.463255402256019,2.078460969082653
2203,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,3.94,1.3711807233098425,1.9849433241279208
2204,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,3.64,1.2919836816486494,1.9078784028338913
2205,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,3.78,1.3297240096314962,1.944222209522358
2206,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,3.54,1.264126727145683,1.8814887722226779
2207,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,3.76,1.324418957401803,1.9390719429665315
2208,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,4.3,1.4586150226995167,2.073644135332772
2209,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,3.08,1.1249295969854831,1.7549928774784245
2210,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,4.06,1.4011829736136412,2.0149441679609885
2211,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,4.07,1.4036429994545037,2.0174241001832014
2212,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,3.23,1.172482137234565,1.797220075561143
2213,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,3.12,1.1378330018213911,1.7663521732655694
2214,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,2.85,1.0473189942805592,1.6881943016134133
2215,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,3.27,1.184789984909162,1.8083141320025125
2216,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,3.51,1.2556160374777743,1.8734993995195195
2217,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,3.69,1.3056264580524357,1.9209372712298547
2218,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,3.86,1.3506671834767394,1.96468827043885
2219,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,3.68,1.3029127521808397,1.9183326093250879
2220,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,4,1.3862943611198906,2
2221,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,2.54,0.9321640810304452,1.5937377450509227
2222,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,2.34,0.85015092936961,1.5297058540778354
2223,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,3.17,1.1537315878891892,1.7804493814764855
2224,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,3.82,1.3402504226184837,1.9544820285692064
2225,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,3.77,1.3270750014599193,1.9416487838947598
2226,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,2.97,1.0885619528146082,1.7233687939614086
2227,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,2.89,1.0612565021243408,1.7
2228,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,2.75,1.0116009116784799,1.6583123951777
2229,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,3.39,1.220829921392359,1.841195263952197
2230,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,32,3.85,1.3480731482996928,1.9621416870348585
2231,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,33,2.34,0.85015092936961,1.5297058540778354
2232,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,34,2.47,0.9042181506398859,1.5716233645501712
2233,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,35,2.25,0.8109302162163288,1.5
2234,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,36,2.74,1.007957920399979,1.6552945357246849
2235,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,37,3.5,1.252762968495368,1.8708286933869707
2236,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,38,2.96,1.085189268335969,1.7204650534085253
2237,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,39,2.11,0.7466879474879751,1.452583904633395
2238,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,40,3.2,1.1631508098056809,1.7888543819998317
2239,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,41,3.69,1.3056264580524357,1.9209372712298547
2240,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,42,3.73,1.3164082336557241,1.9313207915827966
2241,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,43,2.97,1.0885619528146082,1.7233687939614086
2242,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,44,2.78,1.0224509277025455,1.6673332000533065
2243,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,45,3.52,1.2584609896100056,1.876166303929372
2244,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,46,2.77,1.0188473201992472,1.6643316977093239
2245,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,47,3.32,1.199964782928397,1.8220867158288598
2246,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,48,3.39,1.220829921392359,1.841195263952197
2247,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,49,3.7,1.308332819650179,1.9235384061671346
2248,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,50,3.65,1.2947271675944,1.91049731745428
2249,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,51,3.27,1.184789984909162,1.8083141320025125
2250,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,3.2,1.1631508098056809,1.7888543819998317
2251,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,3.02,1.1052568313867783,1.7378147196982767
2252,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,54,2.07,0.7275486072772777,1.4387494569938157
2253,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,3.23,1.172482137234565,1.797220075561143
2254,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,3.35,1.208960345836975,1.8303005217723127
2255,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,57,3.11,1.1346227261911428,1.7635192088548397
2256,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,3.89,1.358409157630355,1.972308292331602
2257,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,3.82,1.3402504226184837,1.9544820285692064
2258,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,60,2.75,1.0116009116784799,1.6583123951777
2259,Daniel_7,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,61,2.92,1.0715836162801904,1.7088007490635062
2260,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,3.12,1.1378330018213911,1.7663521732655694
2261,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,3.27,1.184789984909162,1.8083141320025125
2262,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,3.58,1.275362800412609,1.8920887928424501
2263,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,3.35,1.208960345836975,1.8303005217723127
2264,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,3.47,1.244154593958768,1.862793601019716
2265,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,4.06,1.4011829736136412,2.0149441679609885
