ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,lower_spines
3038,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,52,0
3039,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,53,1
3040,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,54,1
3041,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,55,0
3042,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,56,1
3043,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,57,1
3044,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,58,1
3045,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,59,0
3046,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,60,1
3047,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,61,1
3048,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,62,1
3049,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,63,1
3050,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,64,1
3051,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,65,1
3052,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,66,1
3053,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,67,0
3054,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,68,1
3055,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,69,1
3056,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,70,1
3057,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,71,1
3058,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,72,0
3059,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,73,1
3060,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,74,0
3061,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,75,0
3062,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,76,0
3063,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,77,1
3064,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,78,0
3065,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,79,1
3066,Daniel_17,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,80,1
3067,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,1,1
3068,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,2,1
3069,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,3,1
3070,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,4,1
3071,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,5,1
3072,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,6,0
3073,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,7,1
3074,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,8,1
3075,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,9,1
3076,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,10,1
3077,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,11,1
3078,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,12,1
3079,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,13,1
3080,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,14,1
3081,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,15,1
3082,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,16,1
3083,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,17,1
3084,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,18,1
3085,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,19,1
3086,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,20,0
3087,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,21,0
3088,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,22,0
3089,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,23,1
3090,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,24,1
3091,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,25,1
3092,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,26,0
3093,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,27,1
3094,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,28,1
3095,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,29,1
3096,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,30,1
3097,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,31,1
3098,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,32,1
3099,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,33,1
3100,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,34,1
3101,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,35,1
3102,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,36,0
3103,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,37,1
3104,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,38,1
3105,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,39,1
3106,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,40,1
3107,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,41,1
3108,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,42,1
3109,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,43,1
3110,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,44,1
3111,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,45,1
3112,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,46,1
3113,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,47,1
3114,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,48,1
3115,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,49,1
3116,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,50,1
3117,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,51,1
3118,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,52,1
3119,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,53,1
3120,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,54,1
3121,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,55,1
3122,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,56,1
3123,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,57,1
3124,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,58,1
3125,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,59,1
3126,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,60,1
3127,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,61,1
3128,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,62,0
3129,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,63,0
3130,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,64,1
3131,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,65,1
3132,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,66,0
3133,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,67,1
3134,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,68,1
3135,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,69,1
3136,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,70,1
3137,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,71,1
3138,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,72,1
3139,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,73,1
3140,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,74,1
3141,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,75,1
3142,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,76,1
3143,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,77,1
3144,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,78,1
3145,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,79,0
3146,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,80,1
3147,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,81,1
3148,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,82,0
3149,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,83,1
3150,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,84,0
3151,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,85,0
3152,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,86,1
3153,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,87,1
3154,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,88,1
3155,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,89,1
3156,Daniel_18,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,90,1
3157,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,1
3158,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,1
3159,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,1
3160,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,1
3161,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,0
3162,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,1
3163,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,1
3164,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,1
3165,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,1
3166,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,1
3167,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,1
3168,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,1
3169,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,1
3170,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,1
3171,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,1
3172,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,1
3173,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,1
3174,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,1
3175,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,1
3176,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,1
3177,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,1
3178,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,1
3179,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,1
3180,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,0
3181,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,1
3182,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,1
3183,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,1
3184,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,1
3185,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,1
3186,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,1
3187,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,1
3188,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,32,1
3189,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,33,1
3190,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,34,1
3191,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,35,1
3192,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,36,1
3193,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,37,1
3194,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,38,1
3195,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,39,1
3196,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,40,1
3197,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,41,1
3198,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,42,1
3199,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,43,1
3200,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,44,1
3201,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,45,1
3202,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,46,1
3203,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,47,1
3204,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,48,1
3205,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,49,1
3206,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,50,1
3207,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,51,1
3208,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,1
3209,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,1
3210,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,54,1
3211,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,1
3212,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,1
