ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,spine_length,spine_length_log,spine_length_sqr
1813,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,5.43,1.860974538249528,2.3302360395462087
1814,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,5.59,1.8855533485144158,2.364318083507378
1815,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,54,5.78,1.9139771019523042,2.4041630560342617
1816,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,5.48,1.8687205103641833,2.340939982143925
1817,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,6.06,1.9544450515051506,2.4617067250182343
1818,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,57,6.12,1.9629077254238845,2.4738633753705965
1819,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,5.04,1.7984040119467235,2.244994432064365
1820,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,7.26,2.1114245875328868,2.694438717061496
1821,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,60,5.5,1.8718021769015913,2.345207879911715
1822,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,61,6.54,2.020222182019865,2.5573423705088842
1823,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,62,5.44,1.8625285401162623,2.3323807579381204
1824,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,63,4.15,1.6389967146756448,2.0371548787463363
1825,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,64,6.48,2.012232791986386,2.545584412271571
1826,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,65,5.57,1.8825138324965192,2.360084744241189
1827,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,66,5.07,1.803358605071407,2.2516660498395407
1828,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,67,5.19,1.8229350866965048,2.2781571499789037
1829,Daniel_1,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,68,3.71,1.5496879080283263,1.9261360284258222
1830,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,1,5.51,1.873339456220478,2.3473389188611002
1831,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,2,4.16,1.6409365794934714,2.039607805437114
1832,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,3,5.53,1.8764069432883397,2.3515952032609695
1833,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,4,5.88,1.9286186519452522,2.4248711305964283
1834,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,5,2.76,1.324418957401803,1.6613247725836149
1835,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,6,4.45,1.6956156086751528,2.1095023109728985
1836,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,7,4.67,1.7351891177396608,2.1610182784974308
1837,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,8,2.91,1.3635373739972745,1.705872210923198
1838,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,9,3.25,1.4469189829363254,1.8027756377319946
1839,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,10,5.25,1.8325814637483102,2.29128784747792
1840,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,11,2.52,1.2584609896100056,1.5874507866387544
1841,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,12,3.9,1.589235205116581,1.9748417658131499
1842,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,13,4.08,1.6253112615903906,2.0199009876724157
1843,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,14,3.95,1.599387576580599,1.9874606914351791
1844,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,15,2.62,1.2864740258376797,1.6186414056238645
1845,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,16,4.71,1.742219023667919,2.1702534414210706
1846,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,17,4.21,1.6505798557652755,2.0518284528683193
1847,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,18,3.69,1.5454325824581878,1.9209372712298547
1848,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,19,3.7,1.547562508716013,1.9235384061671346
1849,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,20,3.89,1.5871923034867808,1.972308292331602
1850,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,21,4.71,1.742219023667919,2.1702534414210706
1851,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,22,2.23,1.172482137234565,1.493318452306808
1852,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,23,2,1.0986122886681098,1.4142135623730951
1853,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,24,3.99,1.6074359097634274,1.997498435543818
1854,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,25,3.11,1.413423028508143,1.7635192088548397
1855,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,26,4.43,1.691939133945844,2.1047565179849186
1856,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,27,5.04,1.7984040119467235,2.244994432064365
1857,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,28,4.58,1.7191887763932197,2.1400934559032696
1858,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,29,1.79,1.0260415958332743,1.3379088160259651
1859,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,30,0,0,0
1860,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,31,2.01,1.1019400787607843,1.4177446878757824
1861,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,32,3.92,1.5933085305042167,1.9798989873223332
1862,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,33,3.94,1.597365331199831,1.9849433241279208
1863,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,34,2.48,1.247032293786383,1.5748015748023623
1864,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,35,1.67,0.9820784724121582,1.2922847983320085
1865,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,36,4.06,1.6213664832993742,2.0149441679609885
1866,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,37,6.14,1.965712776351493,2.477902338672773
1867,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,38,4.31,1.6695918352538475,2.0760539492026693
1868,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,39,4.9,1.7749523509116738,2.2135943621178655
1869,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,40,6.11,1.9615022438151495,2.471841418861655
1870,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,41,5.21,1.8261608959453874,2.2825424421026654
1871,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,42,3.99,1.6074359097634274,1.997498435543818
1872,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,43,5.05,1.80005827204275,2.247220505424423
1873,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,44,4.89,1.7732559976634952,2.211334438749598
1874,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,45,1.82,1.0367368849500223,1.3490737563232043
1875,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,46,5.52,1.8748743759385615,2.349468024894146
1876,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,47,5.5,1.8718021769015913,2.345207879911715
1877,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,48,4.12,1.6331544390514163,2.029778313018444
1878,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,49,4.63,1.728109442151599,2.151743479135001
1879,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,50,3.43,1.4883995840570443,1.8520259177452134
1880,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,51,3.73,1.5539252025038417,1.9313207915827966
1881,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,52,4.8,1.7578579175523736,2.1908902300206643
1882,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,53,5.26,1.8341801851120072,2.293468988235943
1883,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,54,3.78,1.5644405465033644,1.944222209522358
1884,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,55,2.8,1.33500106673234,1.6733200530681511
1885,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,56,4.45,1.6956156086751528,2.1095023109728985
1886,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,57,4.09,1.6272778305624314,2.0223748416156684
1887,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,58,3.72,1.551808799597464,1.9287301521985911
1888,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,59,4.43,1.691939133945844,2.1047565179849186
1889,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,60,3.96,1.601405740736836,1.98997487421324
1890,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,61,4.27,1.6620303625532709,2.0663978319771825
1891,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,62,0,0,0
1892,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,63,3.45,1.4929040961781488,1.857417562100671
1893,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,64,3.99,1.6074359097634274,1.997498435543818
1894,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,65,3.02,1.3912819026309295,1.7378147196982767
1895,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,66,3.27,1.451613827240533,1.8083141320025125
1896,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,67,4.01,1.6114359150967734,2.0024984394500787
1897,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,68,2.96,1.3762440252663892,1.7204650534085253
1898,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,69,0,0,0
1899,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,70,2.17,1.1537315878891892,1.4730919862656235
1900,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,71,5.04,1.7984040119467235,2.244994432064365
1901,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,72,4.29,1.665818245870208,2.071231517720798
1902,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,73,0,0,0
1903,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,74,4.25,1.6582280766035324,2.0615528128088303
1904,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,75,5.03,1.7967470107390942,2.2427661492005804
1905,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,76,5.04,1.7984040119467235,2.244994432064365
1906,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,77,4.64,1.7298840655099674,2.1540659228538015
1907,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,78,5.41,1.8578592709325787,2.3259406699226015
1908,Daniel_2,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,79,4.26,1.6601310267496185,2.0639767440550294
1909,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,1,4.13,1.6351056591826783,2.0322401432901573
1910,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,2,6.66,2.0360119837525,2.5806975801127883
1911,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,3,5.97,1.9416152247724325,2.4433583445741234
1912,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,4,5.78,1.9139771019523042,2.4041630560342617
1913,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,5,4.82,1.7613002617433464,2.195449840010015
1914,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,6,5.85,1.9242486522741338,2.4186773244895647
1915,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,7,6.09,1.958685340544036,2.467792535850613
1916,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,8,7.38,2.1258479144939915,2.716615541441225
1917,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,9,5.87,1.927164106234258,2.4228082879171433
1918,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,10,8.18,2.217027204632399,2.8600699292150185
1919,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,11,5.63,1.891604804197771,2.3727621035409343
1920,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,12,6,1.9459101490553132,2.449489742783178
1921,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,13,5.12,1.8115620965242347,2.262741699796952
1922,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,14,5.43,1.860974538249528,2.3302360395462087
1923,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,15,5.2,1.824549292051046,2.280350850198276
1924,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,16,3.49,1.501852701754163,1.8681541692269406
1925,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,17,6.92,2.0693912058263346,2.630589287593181
1926,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,18,5.96,1.9401794743463283,2.4413111231467406
1927,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,19,6.1,1.9600947840472698,2.4698178070456938
1928,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,20,7.46,2.135349173618132,2.7313000567495327
1929,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,21,4.59,1.7209792871670078,2.142428528562855
1930,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,22,5.29,1.8389610707123492,2.3
1931,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,23,7.12,2.0943301541735866,2.6683328128252666
1932,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,24,6.13,1.9643112344262046,2.4758836806279896
1933,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,25,4.41,1.6882490928583902,2.1
1934,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,26,3.45,1.4929040961781488,1.857417562100671
1935,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,27,6.43,2.005525858729668,2.535744466621193
1936,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,28,5.67,1.8976198599275322,2.3811761799581315
1937,Daniel_3,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,29,6.47,2.010894999144726,2.5436194683953808
