ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,tip_distance,tip_distance_log,tip_distance_sqr
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,84,6.12,1.9629077254238845,2.4738633753705965
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,84,3.37,1.4747630091074988,1.835755975068582
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,84,6.46,2.0095554142156695,2.541653005427767
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,84,7.8,2.174751721484161,2.792848008753788
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,84,4.7,1.7404661748405046,2.16794833886788
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,84,5.5,1.8718021769015913,2.345207879911715
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,84,5.49,1.8702625307159986,2.3430749027719964
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,84,4.09,1.6272778305624314,2.0223748416156684
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,85,4.46,1.6974487897568136,2.1118712081942874
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,85,4.36,1.6789639750827108,2.08806130178211
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,85,5.11,1.809926773183504,2.2605309110914633
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,85,5.21,1.8261608959453874,2.2825424421026654
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,86,6.3,1.9878743481543455,2.5099800796022267
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,86,7.72,2.1656192379208883,2.778488797889961
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,1,Punta Pitt,86,3.45,1.4929040961781488,1.857417562100671
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,87,14.38,2.733067964077498,3.792097045171708
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,87,13.77,2.6925980965432883,3.7107950630558943
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,87,13.99,2.7073833121145063,3.7403208418530087
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,87,9.95,2.3933394562625097,3.1543620591175006
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,87,10.79,2.4672517145492794,3.2848135411313684
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,87,10.42,2.435366204227864,3.2280024783137944
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,88,10.54,2.4458192610799534,3.246536616149585
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,88,11.38,2.5160822672564502,3.3734255586866
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,88,11.58,2.5321082512722946,3.402939905434711
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,88,10.85,2.47232786758114,3.2939338184001206
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,88,8.92,2.2945529212967815,2.986636904613616
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,88,11.87,2.554899021608035,3.4452866353904428
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,88,8.65,2.2669579153508947,2.9410882339705484
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,89,10.3,2.424802725718295,3.2093613071762426
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,89,9.77,2.3767644911682972,3.1256999216175565
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,89,6.29,1.986503546020567,2.5079872407968904
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,89,10.07,2.4042387467205457,3.1733263305244863
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,11.15,2.4973291697865574,3.3391615714128
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,12.16,2.5771819258971713,3.4871191548325386
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,11.24,2.50470927708418,3.352610922848042
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,12.57,2.6078614738467776,3.5454195802471675
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,8.24,2.2235418856535927,2.870540018881465
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,11.96,2.561867690924129,3.4583232931581165
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,10.99,2.4840729690394228,3.315116890850155
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,7.26,2.1114245875328868,2.694438717061496
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,5.79,1.9154509415706047,2.406241883103193
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Plazas,90,4.21,1.6505798557652755,2.0518284528683193
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,13.12,2.647592232065096,3.6221540552549665
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,12.68,2.615934912194404,3.560898762952971
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,12.86,2.6290069937617573,3.5860842154082215
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,12.14,2.5756610130564646,3.4842502780368694
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,8.37,2.2375130962503307,2.8930952282978866
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,4.59,1.7209792871670078,2.142428528562855
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,6.21,1.9754689512968577,2.4919871588754225
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,8.66,2.2679936482244267,2.9427877939124323
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,5.32,1.843719208158766,2.3065125189341593
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,91,6.13,1.9643112344262046,2.4758836806279896
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,92,10.32,2.4265710727750367,3.212475680841802
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,92,5.67,1.8976198599275322,2.3811761799581315
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,92,4.61,1.724550719534605,2.147091055358389
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,9.78,2.377692565480851,3.127299154222378
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,11.33,2.512035317176253,3.366006535941367
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,4.6,1.7227665977411035,2.1447610589527217
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,11.29,2.5087859235779435,3.3600595232822883
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,9.78,2.377692565480851,3.127299154222378
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,11.29,2.5087859235779435,3.3600595232822883
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,13.28,2.658859956911438,3.6441734316577197
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,9.77,2.3767644911682972,3.1256999216175565
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,8.79,2.281361456542419,2.9647934160747185
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,10.93,2.4790562361098245,3.306055050963308
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,11.89,2.556451816951096,3.448187929913334
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,8.58,2.259677591982769,2.929163703175362
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,10.69,2.458733775483977,3.269556544854363
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,10.62,2.4527277514237653,3.2588341473600644
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,11.38,2.5160822672564502,3.3734255586866
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,10.05,2.402430427963762,3.170173496829472
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,11.09,2.492378664626701,3.3301651610693423
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,12.26,2.5847519847577165,3.5014282800023193
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,10.76,2.464703942470481,3.280243893371345
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,9.67,2.367436065313662,3.1096623610932426
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,10.25,2.4203681286504293,3.2015621187164243
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,11.24,2.50470927708418,3.352610922848042
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,11.85,2.553343811341229,3.442382895611701
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,7.52,2.1424163408412245,2.7422618401604177
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,6.82,2.05668455455722,2.6115129714401193
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,12.55,2.60638654732571,3.5425979167836705
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,11.75,2.5455312716044354,3.427827300200522
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,6.83,2.057962510002712,2.613426869074396
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,8.86,2.288486168614544,2.9765752132274432
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,93,9.62,2.362739015813793,3.1016124838541645
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,7.65,2.157559320943788,2.7658633371878665
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,9.71,2.3711778844596574,3.116087290176577
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,9.46,2.347558458636777,3.0757112998459397
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,3.23,1.4422019930581866,1.797220075561143
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,11.84,2.552565298261815,3.4409301068170506
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,11.92,2.558776498354456,3.4525353003264136
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,12.66,2.614471854142644,3.558089374931439
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,9.94,2.392425796993835,3.152776554086889
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,10.52,2.444084655267745,3.243454948045371
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,10.95,2.4807312783775197,3.3090784215548594
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,10.46,2.4388627112865935,3.234192325759246
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,9.28,2.330200260027019,3.046309242345563
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,6.41,2.0028304393079956,2.5317977802344327
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,6.19,1.9726911717329554,2.487971060924946
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,7.01,2.080690761080268,2.6476404589747453
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,11.39,2.516889695641051,3.374907406137241
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,11.04,2.488234439880675,3.3226495451672298
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,10.99,2.4840729690394228,3.315116890850155
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,12.95,2.6354795082673745,3.598610843089316
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,10.28,2.423031246069913,3.2062439083762793
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,9,2.302585092994046,3
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,7.19,2.1029138978649784,2.6814175355583845
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,11.76,2.546315277916644,3.4292856398964493
Expedition,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Bahia Seymour,94,10.4,2.4336133554004498,3.22490309931942
