ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,length_log,length_sqr
2370,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,49,7.44,2.0068708488450007,2.727636339397171
2371,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,50,6.51,1.873339456220478,2.5514701644346145
2372,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,51,7.88,2.064327903869788,2.80713376952364
2373,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,6.14,1.814824742159051,2.477902338672773
2374,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,5.7,1.7404661748405046,2.3874672772626644
2375,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,54,6.78,1.9139771019523042,2.6038433132583076
2376,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,7.57,2.0241930674493576,2.751363298439521
2377,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,5.83,1.763017000362401,2.414539293529927
2378,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,57,7.52,2.017566137961748,2.7422618401604177
2379,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,7.16,1.9685099809725544,2.6758176320519302
2380,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,5.23,1.6544112780768316,2.2869193252058544
2381,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,60,7.15,1.9671123567059163,2.6739483914241875
2382,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,61,7.11,1.9615022438151495,2.6664583251946765
2383,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,62,5.58,1.7191887763932197,2.3622023622035435
2384,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,63,6.03,1.7967470107390942,2.455605831561735
2385,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,64,6.11,1.809926773183504,2.471841418861655
2386,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,65,5.44,1.6937790608678513,2.3323807579381204
2387,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,66,5.24,1.6563214983329508,2.2891046284519194
2388,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,67,5.62,1.7263316639055997,2.3706539182259396
2389,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,68,6.82,1.9198594718553708,2.6115129714401193
2390,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,69,6.42,1.8594181177018698,2.5337718918639855
2391,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,70,6,1.791759469228055,2.449489742783178
2392,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,71,6.44,1.8625285401162623,2.5377155080899043
2393,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,72,4.12,1.415853163361435,2.029778313018444
2394,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,73,6.02,1.7950872593207297,2.453568829277059
2395,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,74,5.19,1.6467336971777973,2.2781571499789037
2396,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,75,5.89,1.7732559976634952,2.4269322199023193
2397,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,76,6.58,1.884034745337226,2.565151067676132
2398,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,77,6.93,1.9358598132018119,2.6324893162176366
2399,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,78,6.04,1.7984040119467235,2.4576411454889016
2400,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,79,7.68,2.038619547159581,2.7712812921102037
2401,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,80,6.44,1.8625285401162623,2.5377155080899043
2402,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,81,4.6,1.5260563034950492,2.1447610589527217
2403,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,82,6.03,1.7967470107390942,2.455605831561735
2404,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,83,5.59,1.7209792871670078,2.364318083507378
2405,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,84,6.91,1.9329696377795786,2.6286878856189833
2406,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,85,6.12,1.8115620965242347,2.4738633753705965
2407,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,86,6.28,1.8373699804801074,2.5059928172283334
2408,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,87,5.49,1.7029282555214393,2.3430749027719964
2409,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,88,4.71,1.5496879080283263,2.1702534414210706
2410,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,3.97,1.3787660946990992,1.9924858845171276
2411,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,7.54,2.020222182019865,2.745906043549196
2412,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,6.79,1.9154509415706047,2.6057628441590768
2413,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,5.69,1.7387102481382397,2.3853720883753127
2414,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,6.3,1.840549633397487,2.5099800796022267
2415,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,4.27,1.451613827240533,2.0663978319771825
2416,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,4.55,1.5151272329628591,2.1330729007701543
2417,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,7.61,2.0294631718735947,2.7586228448267445
2418,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,7.09,1.958685340544036,2.6627053911388696
2419,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,6.13,1.81319474994812,2.4758836806279896
2420,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,4.69,1.545432582458188,2.1656407827707715
2421,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,4.21,1.43746264769429,2.0518284528683193
2422,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,3.75,1.3217558399823195,1.9364916731037085
2423,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,4.27,1.451613827240533,2.0663978319771825
2424,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,6.19,1.8229350866965048,2.487971060924946
2425,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,3.74,1.3190856114264407,1.9339079605813716
2426,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,5.92,1.7783364488959144,2.4331050121192876
2427,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,5.36,1.6789639750827108,2.3151673805580453
2428,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,5.6,1.7227665977411035,2.3664319132398464
2429,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,5.53,1.7101878155342434,2.3515952032609695
2430,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,6.99,1.944480556245719,2.6438608132804573
2431,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,5.57,1.7173950539391927,2.360084744241189
2432,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,5.97,1.7867469274045107,2.4433583445741234
2433,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,5.59,1.7209792871670078,2.364318083507378
2434,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,2.31,0.8372475245337022,1.5198684153570663
2435,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,5.57,1.7173950539391927,2.360084744241189
2436,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,6.94,1.937301774518713,2.6343879744638983
2437,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,4.78,1.5644405465033646,2.186321110907545
2438,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,5.33,1.673351238177753,2.3086792761230392
2439,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,5.83,1.763017000362401,2.414539293529927
2440,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,6.81,1.918392120161421,2.6095976701399777
2441,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,32,6.41,1.8578592709325787,2.5317977802344327
2442,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,33,7.01,1.9473377010464987,2.6476404589747453
2443,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,34,5.97,1.7867469274045107,2.4433583445741234
2444,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,35,6.5,1.8718021769015913,2.5495097567963922
2445,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,36,5.58,1.7191887763932197,2.3622023622035435
2446,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,37,6.22,1.827769906751088,2.493992782667985
2447,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,38,2.26,0.8153648132841944,1.5033296378372907
2448,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,39,5.64,1.7298840655099674,2.3748684174075834
2449,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,40,5.87,1.7698546338400052,2.4228082879171433
2450,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,41,4.14,1.4206957878372228,2.0346989949375804
2451,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,42,3.32,1.199964782928397,1.8220867158288598
2452,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,43,5.15,1.6389967146756448,2.2693611435820435
2453,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,44,6.28,1.8373699804801074,2.5059928172283334
2454,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,45,6.6,1.8870696490323797,2.569046515733026
2455,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,46,8.46,2.135349173618132,2.9086079144497976
2456,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,47,6.51,1.873339456220478,2.5514701644346145
2457,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,48,5.95,1.7833912195575383,2.4392621835300936
2458,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,49,5.92,1.7783364488959144,2.4331050121192876
2459,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,50,5.23,1.6544112780768316,2.2869193252058544
2460,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,51,6.59,1.8855533485144158,2.567099530598687
2461,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,5.91,1.776645831418007,2.4310491562286436
2462,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,5.86,1.7681496035889213,2.420743687382041
2463,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,54,7.2,1.9740810260220096,2.6832815729997477
2464,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,7.28,1.9851308622085946,2.6981475126464085
2465,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,5.67,1.7351891177396608,2.3811761799581315
2466,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,57,6.39,1.8547342683894434,2.5278449319529077
2467,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,7.01,1.9473377010464987,2.6476404589747453
2468,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,5.94,1.7817091333745536,2.4372115213907883
2469,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,60,6.51,1.873339456220478,2.5514701644346145
2470,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,61,7.8,2.0541237336955462,2.792848008753788
2471,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,62,6.58,1.884034745337226,2.565151067676132
2472,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,63,7.88,2.064327903869788,2.80713376952364
2473,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,64,6.94,1.937301774518713,2.6343879744638983
2474,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,65,6.17,1.8196988379172965,2.483948469674844
2475,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,66,5.89,1.7732559976634952,2.4269322199023193
2476,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,67,5.7,1.7404661748405046,2.3874672772626644
2477,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,68,6.55,1.8794650496471605,2.5592967784139455
2478,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,69,6.88,1.9286186519452522,2.6229754097208002
2479,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,70,7.21,1.9754689512968577,2.6851443164195103
2480,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,71,6.62,1.890095369948917,2.5729360660537215
2481,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,72,5.32,1.6714733033535532,2.3065125189341593
2482,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,73,7.33,1.9919755158985601,2.7073972741361767
2483,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,74,6.79,1.9154509415706047,2.6057628441590768
2484,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,75,6.79,1.9154509415706047,2.6057628441590768
2485,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,76,6.48,1.8687205103641833,2.545584412271571
2486,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,77,6.62,1.890095369948917,2.5729360660537215
2487,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,78,6.76,1.9110228900548727,2.6
2488,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,79,6.83,1.9213246735826988,2.613426869074396
2489,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,80,5.1,1.62924053973028,2.258317958127243
2490,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,81,7.66,2.0360119837525,2.7676705006196096
2491,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,82,7.87,2.063058062429312,2.8053520278211077
2492,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,83,7.75,2.0476928433652555,2.7838821814150108
2493,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,84,6.57,1.8825138324965192,2.563201123595259
2494,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,85,4.89,1.5871923034867805,2.211334438749598
2495,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,86,6.23,1.8293763327993617,2.495996794869737
2496,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,87,5,1.6094379124341003,2.23606797749979
