ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,tip_distance,tip_distance_log,tip_distance_sqr
1739,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,7,10.05,2.402430427963762,3.170173496829472
1740,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,8,9.85,2.3841650799864684,3.138470965295043
1741,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,9,10.56,2.4475508632442313,3.249615361854384
1742,CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,10,8.47,2.248128907197987,2.91032644217105
1743,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,1,6.58,2.0255131996542803,2.565151067676132
1744,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,2,12.89,2.6311691567662523,3.5902646142032486
1745,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,3,12.43,2.5974910105351463,3.5256205127608387
1746,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,4,12.63,2.612273245708441,3.5538711287833724
1747,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,5,12.42,2.5967461315435356,3.5242020373412193
1748,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,6,10.81,2.468946630209271,3.2878564445547194
1749,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,7,13.07,2.644044871126298,3.6152454965050436
1750,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,8,11.78,2.5478814489493886,3.4322004603461025
1751,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,9,11.9,2.5572273113676265,3.449637662132068
1752,CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,10,10.51,2.4432162227337915,3.2419130154894655
1753,CAS_496955,Herbarium,1967,South America,island,Galapagos,Galapagos,Campeon,0,1,7.47,2.136530508663963,2.7331300737432898
1756,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,3,7.38,2.1258479144939915,2.716615541441225
1757,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,4,6.63,2.0320878452963655,2.5748786379167465
1758,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,5,5.72,1.9050881545350582,2.3916521486202797
1761,CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,8,6.39,2.0001277349601105,2.5278449319529077
3157,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,12.07,2.570319527636131,3.4741905532080417
3158,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,14.3,2.72785282839839,3.7815340802378077
3160,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,11.36,2.514465452029545,3.370459909270543
3161,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,8.1,2.2082744135228043,2.8460498941515415
3162,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,12.42,2.5967461315435356,3.5242020373412193
3163,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,15.06,2.7763317085186157,3.880721582386451
3164,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,12.77,2.6224923127405635,3.5735136770411273
3165,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,14.57,2.745345985845907,3.817066936798463
3166,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,11.76,2.546315277916644,3.4292856398964493
3167,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,9.29,2.331172549845958,3.047950130825634
3168,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,9.51,2.3523271848888596,3.083828789021855
3169,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,10.61,2.4518667957098,3.257299494980466
3170,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,11.01,2.485739636091892,3.3181320046074116
3171,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,5.11,1.809926773183504,2.2605309110914633
3172,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,11.26,2.506341930508065,3.3555923471125033
3173,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,10.56,2.4475508632442313,3.249615361854384
3174,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,11.07,2.4907230351094403,3.327160951922825
3175,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,9.12,2.3145136638593193,3.0199337741082997
3176,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,15.43,2.799108932049177,3.928103868280471
3177,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,10.15,2.411439497906128,3.1859064644147983
3178,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,13.18,2.6518325211039815,3.6304269721342695
3179,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,12.56,2.6071242825122494,3.54400902933387
3180,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,14.2,2.7212954278522306,3.7682887362833544
3181,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,13.27,2.658159431488745,3.642801120017397
3211,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,12.38,2.5937610547000824,3.518522417151836
3212,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,12.24,2.5832425505088623,3.4985711369071804
3213,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,57,11.02,2.4865719291070616,3.3196385345395663
3214,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,7.8,2.174751721484161,2.792848008753788
3215,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,13.44,2.67000213346468,3.666060555964672
3216,Daniel_19,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,60,11.08,2.4915511925066687,3.3286633954186478
3942,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,8.89,2.2915241456346207,2.981610303175115
3943,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,8.18,2.217027204632399,2.8600699292150185
3944,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,10.13,2.4096441652874536,3.1827660925679098
3945,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.77,1.9125010869241836,2.4020824298928627
3946,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,7.79,2.1736147116970854,2.7910571473905725
3947,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.22,1.9768549529047348,2.493992782667985
3948,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.2,1.9740810260220096,2.4899799195977463
3949,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,7.73,2.166765369851511,2.7802877548915688
3950,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,7.66,2.1587147225743437,2.7676705006196096
3951,Florida_215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,8.03,2.200552367428894,2.8337254630609507
3952,Florida_216,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,7.96,2.192770226986839,2.821347195933177
3953,Florida_216,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,10.21,2.4168062370840686,3.1953090617340916
3954,Florida_216,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.86,2.1815467646169897,2.8035691537752374
3955,Florida_216,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,8.84,2.286455711064162,2.973213749463701
3956,Florida_216,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,10.22,2.4176979000945504,3.1968734726291563
3957,Florida_216,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,7.63,2.1552445050953364,2.7622454633866265
3958,Florida_216,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,8.97,2.299580583973747,2.9949958263743874
3959,Florida_217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,8.98,2.300583090323373,2.9966648127543394
3960,Florida_217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.14,1.6370530794670737,2.0346989949375804
3961,Florida_217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.08,1.6253112615903906,2.0199009876724157
3962,Florida_217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,7.94,2.190535589185423,2.817800560721074
3963,Florida_217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.89,1.358409157630355,1.7
3964,Florida_217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,9.96,2.3942522815198695,3.1559467676119
3965,Florida_217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,9.94,2.392425796993835,3.152776554086889
3966,Florida_217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,6.63,2.0320878452963655,2.5748786379167465
3967,Florida_217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,7.91,2.187174241482718,2.812472222085047
3968,Florida_218,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,9.97,2.395164274287139,3.157530680769389
3969,Florida_218,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,8.4,2.2407096892759584,2.898275349237888
3970,Florida_218,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.14,2.096790180014449,2.6720778431774774
3971,Florida_218,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,6.35,1.9947003132247452,2.5199206336708304
3972,Florida_218,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,8.97,2.299580583973747,2.9949958263743874
3973,Florida_218,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,8.25,2.224623551524334,2.8722813232690143
3974,Florida_219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,8.77,2.2793164660546914,2.9614185789921694
3975,Florida_219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,9.61,2.3617969526258915,3.1
3976,Florida_219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,10.45,2.4379897300002487,3.2326459750489227
3977,Florida_219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,10.89,2.4756977107026903,3.3000000000000003
3978,Florida_219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,10.35,2.4292177439274116,3.2171415884290826
3979,Florida_219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,11.17,2.498973906999436,3.3421549934136805
3980,Florida_219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,9.39,2.340843805111136,3.0643106892089125
3981,Florida_219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,9.2,2.3223877202902252,3.03315017762062
3982,Florida_219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.99,2.0781907597781832,2.6438608132804573
3983,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,8.39,2.2396452932201716,2.896549671592048
3984,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,8.37,2.2375130962503307,2.8930952282978866
3985,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,9.96,2.3942522815198695,3.1559467676119
3986,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,8.72,2.2741856184723477,2.95296461204668
3987,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,9.25,2.327277705584417,3.0413812651491097
3988,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,9.01,2.303584593327129,3.0016662039607267
3989,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.78,2.0515563381903004,2.6038433132583076
3990,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,8.26,2.225704048658088,2.874021572639983
3991,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,7.14,2.096790180014449,2.6720778431774774
3992,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,5.06,1.801709800081223,2.2494443758403984
3993,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,7.69,2.162172939277301,2.7730849247724096
3994,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,5.78,1.9139771019523042,2.4041630560342617
3995,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,1.54,0.9321640810304452,1.2409673645990857
3996,Florida_220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,8.49,2.2502386126218363,2.9137604568666933
3997,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,9.53,2.354228326145884,3.087069808086626
3998,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,11.27,2.50715725872282,3.357082066318904
3999,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,12.07,2.570319527636131,3.4741905532080417
4000,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,9.54,2.355177543113216,3.0886890422961
4001,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,11.36,2.514465452029545,3.370459909270543
4002,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,11.31,2.510411940196362,3.3630343441600474
4003,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,9.02,2.3045830956567186,3.003331483536241
4004,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,9.35,2.336986519711378,3.057776970284131
4005,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,11.25,2.505525936990736,3.3541019662496847
4006,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,10.72,2.4612967841488667,3.2741411087489802
4007,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,11.77,2.547098670044448,3.4307433596816885
4008,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,4.12,1.6331544390514163,2.029778313018444
4009,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,8.2,2.2192034840549946,2.8635642126552705
4010,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,11.15,2.4973291697865574,3.3391615714128
4011,Florida_221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,11.46,2.522523513359307,3.3852621759621515
4012,Florida_222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,9.4,2.341805806147327,3.0659419433511785
4013,Florida_222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.46,2.0095554142156695,2.541653005427767
4014,Florida_222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,8.37,2.2375130962503307,2.8930952282978866
4015,Florida_222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,9.04,2.306577114263583,3.0066592756745814
4016,Florida_222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.82,1.9198594718553708,2.4124676163629637
4017,Florida_222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,9.56,2.3570732782781154,3.0919249667480613
4018,Florida_222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,9.02,2.3045830956567186,3.003331483536241
4019,Florida_222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,8.83,2.285438934159075,2.971531591620725
4020,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5.81,1.918392120161421,2.41039415863879
4021,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.96,2.0744289998562917,2.6381811916545836
4022,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.55,2.145931282948669,2.7477263328068173
4023,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.13,1.6351056591826783,2.0322401432901573
4024,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,7.49,2.138889000323256,2.7367864366808017
4025,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.95,1.9387416595767009,2.4392621835300936
4026,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,7.42,2.130609828254235,2.723967694375247
4027,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,8.21,2.2202898502672155,2.8653097563788807
4028,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.21,1.9754689512968577,2.4919871588754225
4029,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,8.33,2.2332350148592526,2.8861739379323623
4030,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,8.14,2.2126603854660587,2.8530685235374214
4031,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,8.25,2.224623551524334,2.8722813232690143
4032,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,8.11,2.209372711271867,2.8478061731796283
4033,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,5.79,1.9154509415706047,2.406241883103193
4034,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,6.62,2.030776369698555,2.5729360660537215
4035,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,16,7.45,2.134166441369082,2.7294688127912363
4036,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,17,7.77,2.1713368063840917,2.787471972953271
4037,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,6.53,2.018895041811802,2.5553864678361276
4038,Florida_223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,19,7.88,2.1838015570040787,2.80713376952364
4039,Florida_224,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.59,2.0268315914075385,2.567099530598687
4040,Florida_224,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,7.05,2.0856720914304723,2.6551836094703507
