ind_num,ID,Herb_name,Herb_number,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,spine_length,tip_distance,spine_num,upper_spines,lower_spines,country,location,notes,latitude,longitude,Location notes,Temp,Temp_S,Prec,varP
4567,Florida_272,Florida,272,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,6,5.86,2.31,3.03,2.74,4.91,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4568,Florida_272,Florida,272,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,7,6.22,3.49,4.04,3.33,8.06,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4569,Florida_272,Florida,272,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,8,7.16,3.06,4.19,6.78,6.78,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4570,Florida_272,Florida,272,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,9,4.78,2.76,3.78,3.23,7.33,2,1,0,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4571,Florida_272,Florida,272,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,10,6.52,3.23,4.35,4.95,9.74,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4572,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,4.32,2.93,4.19,3.96,7.46,2,1,0,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4573,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,6.68,3.58,4.45,4.5,9.53,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4574,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,5.78,3.05,3.89,3.41,8.31,2,1,0,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4575,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,5.49,2.8,4.02,3.76,7.39,2,1,0,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4576,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,5.73,3.17,3.97,4.19,7.9,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4577,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,6,5.34,3.02,3.84,4.85,9.99,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4578,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,7,6.57,3.42,4.22,4.95,8.32,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4579,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,8,6.21,3.64,4.6,5.11,9.97,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4580,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,9,4.33,2.67,3.65,NA,0,2,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4581,Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,10,5.8,2.98,3.62,4.23,9.95,2,1,0,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4582,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,6.57,3.69,5.04,5.25,9.18,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4583,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,7.06,3.09,4.61,4.19,9.06,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4584,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,7.23,3.23,4.69,4.87,10.03,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4585,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,6.97,3.11,5.04,5.71,10.54,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4586,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,7.25,3.18,5.24,5.39,10.31,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4587,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,6,7.21,3.01,4.92,4.76,9.32,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4588,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,7,6.3,3.14,4.64,5.2,9.91,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4589,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,8,6.64,3.4,4.78,4.33,9.23,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4590,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,9,6.69,2.87,4.58,4.6,10.8,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4591,Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,10,7.24,3.26,4.71,4.94,10.11,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4592,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,5.96,3.6,4.88,4.34,8.64,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4593,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,5.08,3.36,4.56,3.53,8.07,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4594,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,5.8,3.47,4.65,4.48,8.68,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4595,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,4.22,2.29,3.96,3.31,5.7,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4596,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,6.59,3.8,4.79,4.93,9.11,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4597,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,6,4.75,2.72,3.64,3.65,7.38,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4598,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,7,4.76,2.9,4.36,3.33,6.52,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4599,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,8,4.28,2.65,3.8,4.05,7.47,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4600,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,9,4.73,3.11,3.89,4.07,8.12,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4601,Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,10,6.07,3.69,4.77,5.05,9.79,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4602,Florida_276,Florida,276,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,5.61,4.44,4.31,3.97,8.33,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4603,Florida_276,Florida,276,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,6.08,3.67,4.06,5.14,11.66,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4604,Florida_276,Florida,276,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,6.04,4.35,4.85,5.32,13.1,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4605,Florida_276,Florida,276,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,4.42,2.55,2.83,3.93,8.28,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4606,Florida_276,Florida,276,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,5.62,3.78,4.09,4.56,7.97,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4607,Florida_277,Florida,277,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,7.2,2.93,4.17,3.81,7.15,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4608,Florida_277,Florida,277,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,7.23,2.9,4.57,4.39,7.3,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4609,Florida_277,Florida,277,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,7.76,3.24,4.74,4.37,8.47,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4610,Florida_277,Florida,277,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,6.4,2.28,3.89,3.63,7.28,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4611,Florida_277,Florida,277,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,6.71,2.62,4.21,3.81,7.45,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4612,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,5.73,3,4.07,4.39,9.07,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4613,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,5.14,3.42,4.29,3.93,8.92,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4614,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,5.08,3.25,4.04,4.36,7.9,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4615,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,5.13,3.19,4.18,4.39,9.98,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4616,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,5.72,3.07,4.16,5.01,9.68,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4617,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,6,5.57,2.83,4.12,4.6,9.02,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4618,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,7,5.3,1.55,3.27,3.57,6.58,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4619,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,8,4.9,2.35,3.91,3.73,8.16,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4620,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,9,4.01,2.43,3.42,2.55,6.29,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4621,Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,10,3.69,2.46,3.26,3.04,6.59,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4622,Florida_279,Florida,279,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,6.15,3.55,4.46,5.96,10.79,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4623,Florida_279,Florida,279,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,5.47,2.91,4.03,5.4,9.53,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4624,Florida_279,Florida,279,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,6.91,3.26,4.32,5.68,9.92,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4625,Florida_279,Florida,279,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,5.8,3.01,4.2,4.37,10.36,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4626,Florida_279,Florida,279,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,5.71,3.53,4.24,5.35,10.81,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4627,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,4.48,2.92,4.09,3.36,4.41,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4628,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,6.07,3.59,5.1,4.13,9.14,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4629,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,6.77,3.61,4.87,4.65,9.07,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4630,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,5.36,2.67,3.8,3.09,6.06,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4631,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,5.84,3.05,4.89,5.07,9.03,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4632,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,6,5.46,2.92,3.99,3.96,9.2,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4633,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,7,5.6,2.52,3.38,3.61,6.76,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4634,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,8,5.92,3.18,4.47,4.23,7.77,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4635,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,9,5.55,3.14,4.2,4.68,8.49,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4636,Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,10,5.63,2.97,4.05,4.49,7.34,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4637,Florida_281,Florida,281,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,7.57,3.79,5.5,5.67,10.64,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4638,Florida_281,Florida,281,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,7.94,3.45,5.25,5.88,10.79,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4639,Florida_281,Florida,281,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,6.94,3.42,5.15,5.15,10.35,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4640,Florida_281,Florida,281,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,5.53,2.53,4.46,5.42,7.47,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4641,Florida_281,Florida,281,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,5.08,2.92,3.8,5.04,7.94,4,1,1,USA,Jupiter,NA,26.940063,-80.073205,,23.71249962,361.0535583,1444,42.88787079
4642,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,5.74,2.56,3.79,3.76,7.45,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4643,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,6.92,2.26,3.59,4.39,8.64,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4644,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,5.55,2.72,3.74,4.27,10.71,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4645,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,3.98,2.23,3.37,3.69,6.69,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4646,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,6.89,2.64,3.93,4.25,9.72,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4647,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,6,6.44,2.79,3.85,4.43,10.19,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4648,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,7,6.32,3.29,4.04,3.46,7.11,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4649,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,8,6.28,2.13,3.55,4.14,7.1,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4650,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,9,7.16,4,4.55,4.46,10.14,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4651,Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,10,5.21,2.25,3.73,3.29,6.91,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4652,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,7.07,3.5,4.39,3.87,8.75,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4653,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,2,7.79,3.93,4.84,4.42,9.48,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4654,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,3,6.83,3.14,4.01,3.68,8.14,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4655,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,4,8.4,3.91,4.76,4.46,9.61,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4656,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,5,6.32,2.82,4.36,3.43,8.92,2,1,0,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4657,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,6,7.86,3.27,4.32,4.17,8.93,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4658,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,7,7.28,3.17,4.29,3.71,9.23,2,1,0,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4659,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,8,7.6,3.81,4.38,3.69,9.66,2,1,0,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4660,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,9,7.09,3.09,4.54,4.34,8.55,2,1,0,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4661,Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,10,6.35,2.98,3.93,3.65,7.47,2,1,0,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
4662,Florida_284,Florida,284,Natural Population,2016,North_Central America,mainland,other,NA,NA,NA,1,6.71,2.63,4.18,5.12,10.41,4,1,1,USA,Sarasota,NA,27.38343,-82.55762,,22.95833397,439.7666321,1287,60.65375137
