ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,spine_num
2286,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,NA
2287,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,NA
2288,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,NA
2289,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,NA
2290,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,NA
2291,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,32,NA
2292,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,33,NA
2293,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,34,NA
2294,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,35,NA
2295,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,36,NA
2296,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,37,NA
2297,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,38,NA
2298,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,39,NA
2299,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,40,NA
2300,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,41,NA
2301,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,42,NA
2302,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,43,NA
2303,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,44,NA
2304,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,45,NA
2305,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,46,NA
2306,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,47,NA
2307,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,48,NA
2308,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,49,NA
2309,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,50,NA
2310,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,51,NA
2311,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,NA
2312,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,NA
2313,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,54,NA
2314,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,NA
2315,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,NA
2316,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,57,NA
2317,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,NA
2318,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,NA
2319,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,60,NA
2320,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,61,NA
2321,Daniel_8,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,62,NA
2322,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,NA
2323,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,NA
2324,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,NA
2325,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,NA
2326,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,NA
2327,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,NA
2328,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,NA
2329,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,NA
2330,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,NA
2331,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,NA
2332,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,NA
2333,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,NA
2334,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,NA
2335,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,NA
2336,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,NA
2337,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,NA
2338,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,NA
2339,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,NA
2340,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,NA
2341,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,NA
2342,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,NA
2343,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,NA
2344,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,NA
2345,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,NA
2346,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,NA
2347,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,NA
2348,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,NA
2349,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,NA
2350,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,NA
2351,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,NA
2352,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,NA
2353,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,32,NA
2354,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,33,NA
2355,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,34,NA
2356,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,35,NA
2357,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,36,NA
2358,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,37,NA
2359,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,38,NA
2360,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,39,NA
2361,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,40,NA
2362,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,41,NA
2363,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,42,NA
2364,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,43,NA
2365,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,44,NA
2366,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,45,NA
2367,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,46,NA
2368,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,47,NA
2369,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,48,NA
2370,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,49,NA
2371,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,50,NA
2372,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,51,NA
2373,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,NA
2374,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,NA
2375,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,54,NA
2376,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,NA
2377,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,NA
2378,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,57,NA
2379,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,NA
2380,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,NA
2381,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,60,NA
2382,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,61,NA
2383,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,62,NA
2384,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,63,NA
2385,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,64,NA
2386,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,65,NA
2387,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,66,NA
2388,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,67,NA
2389,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,68,NA
2390,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,69,NA
2391,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,70,NA
2392,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,71,NA
2393,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,72,NA
2394,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,73,NA
2395,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,74,NA
2396,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,75,NA
2397,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,76,NA
2398,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,77,NA
2399,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,78,NA
2400,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,79,NA
2401,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,80,NA
2402,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,81,NA
2403,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,82,NA
2404,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,83,NA
2405,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,84,NA
2406,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,85,NA
2407,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,86,NA
2408,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,87,NA
2409,Daniel_9,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,88,NA
2410,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,NA
2411,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,NA
2412,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,NA
2413,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,NA
2414,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,NA
2415,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,6,NA
2416,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,7,NA
2417,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,8,NA
2418,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,9,NA
2419,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,10,NA
2420,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,11,NA
2421,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,12,NA
2422,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,13,NA
2423,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,14,NA
2424,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,15,NA
2425,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,16,NA
2426,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,17,NA
2427,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,18,NA
2428,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,19,NA
2429,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,20,NA
2430,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,21,NA
2431,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,22,NA
2432,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,23,NA
2433,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,24,NA
2434,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,25,NA
2435,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,26,NA
2436,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,27,NA
2437,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,28,NA
2438,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,29,NA
2439,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,30,NA
2440,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,31,NA
2441,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,32,NA
2442,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,33,NA
2443,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,34,NA
2444,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,35,NA
2445,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,36,NA
2446,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,37,NA
2447,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,38,NA
2448,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,39,NA
2449,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,40,NA
2450,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,41,NA
2451,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,42,NA
2452,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,43,NA
2453,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,44,NA
2454,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,45,NA
2455,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,46,NA
2456,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,47,NA
2457,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,48,NA
2458,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,49,NA
2459,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,50,NA
2460,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,51,NA
2461,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,52,NA
2462,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,53,NA
2463,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,54,NA
2464,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,55,NA
2465,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,56,NA
2466,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,57,NA
2467,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,58,NA
2468,Daniel_10,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,59,NA
